
%  src  dst delay avg delay max     throughput       energy    received    received
%              cycles    cycles    flits/cycle        Joule     packets       flits
    12    9        10        21     0.00888889           -1          10          80
     8    9   7.57143        25     0.00622222           -1           7          56
    14    9   14.7143        20     0.00622222           -1           7          56
     4    9       8.2        28     0.00855556           -1          10          77
     7    9       9.8        16     0.00444444           -1           5          40
    10    9   10.8571        35     0.00622222           -1           7          56
    11    9   9.88889        22          0.008           -1           9          72
     3    9        12        21     0.00711111           -1           8          64
     2    9    13.875        28     0.00711111           -1           8          64
     1    9   14.1429        40     0.00622222           -1           7          56
     0    9   16.4286        29     0.00622222           -1           7          56
     6    9         6         6    0.000888889           -1           1           8
    13    9       5.2        10     0.00444444           -1           5          40
    15    9      13.8        21     0.00444444           -1           5          40
     5    9   17.3333        44     0.00266667           -1           3          24
% Aggregated average delay (cycles): 11.3737
% Aggregated average throughput (flits/cycle): 0.0876667
%  src  dst delay avg delay max     throughput       energy    received    received
%              cycles    cycles    flits/cycle        Joule     packets       flits
     6   10         4         4     0.00266667           -1           3          24
     2   10      10.5        21     0.00533333           -1           6          48
    12   10   9.66667        13     0.00266667           -1           3          24
     0   10   14.3333        25     0.00533333           -1           6          48
     8   10   8.66667        21     0.00533333           -1           6          48
    14   10         4         4     0.00444444           -1           5          40
     1   10   11.1429        18     0.00622222           -1           7          56
     9   10       6.3        17     0.00888889           -1          10          80
    13   10   8.18182        16     0.00977778           -1          11          88
    15   10   7.77778        17          0.008           -1           9          72
     4   10         9        12     0.00355556           -1           4          32
     3   10   11.4444        23          0.008           -1           9          72
     5   10        11        21     0.00622222           -1           7          56
     7   10   7.66667        11     0.00266667           -1           3          24
    11   10         8        12     0.00266667           -1           3          24
% Aggregated average delay (cycles): 8.97826
% Aggregated average throughput (flits/cycle): 0.0817778
%  src  dst delay avg delay max     throughput       energy    received    received
%              cycles    cycles    flits/cycle        Joule     packets       flits
     2   11     12.25        18     0.00733333           -1           8          66
    12   11   18.4286        40     0.00622222           -1           7          56
     7   11        13        30     0.00622222           -1           7          56
    13   11         8         8     0.00444444           -1           5          40
     8   11     13.75        32     0.00711111           -1           8          64
     9   11        13        25     0.00266667           -1           3          24
     4   11    15.875        25     0.00711111           -1           8          64
     3   11        13        26     0.00711111           -1           8          64
     6   11         6         6     0.00266667           -1           3          24
    15   11   16.1429        42     0.00622222           -1           7          56
    14   11      11.5        21     0.00355556           -1           4          32
    10   11         5         7     0.00444444           -1           5          40
     0   11   15.8333        26     0.00533333           -1           6          48
     5   11         8         8    0.000888889           -1           1           8
     1   11        13        18     0.00355556           -1           4          32
% Aggregated average delay (cycles): 13.0357
% Aggregated average throughput (flits/cycle): 0.0748889
%  src  dst delay avg delay max     throughput       energy    received    received
%              cycles    cycles    flits/cycle        Joule     packets       flits
     5   12    10.125        19     0.00711111           -1           8          64
     4   12   10.5714        18     0.00622222           -1           7          56
    15   12   14.3333        22     0.00266667           -1           3          24
     1   12      13.6        28     0.00444444           -1           5          40
     8   12       5.6        12     0.00444444           -1           5          40
     6   12    10.375        13     0.00711111           -1           8          64
    14   12         6         6     0.00444444           -1           5          40
     7   12        20        41     0.00711111           -1           8          64
     2   12    17.125        26     0.00711111           -1           8          64
    13   12   5.57143        14     0.00622222           -1           7          56
     9   12       6.2         7     0.00444444           -1           5          40
    11   12        10        10     0.00266667           -1           3          24
     3   12   20.5714        50     0.00622222           -1           7          56
    10   12   25.3333        37     0.00266667           -1           3          24
     0   12   9.66667        13     0.00266667           -1           3          24
% Aggregated average delay (cycles): 12.3882
% Aggregated average throughput (flits/cycle): 0.0755556
%  src  dst delay avg delay max     throughput       energy    received    received
%              cycles    cycles    flits/cycle        Joule     packets       flits
     1   13   12.4545        30     0.00977778           -1          11          88
     4   13       8.6        10     0.00444444           -1           5          40
     5   13      11.2        21     0.00888889           -1          10          80
    12   13   4.55556         9          0.008           -1           9          72
     2   13        21        39     0.00533333           -1           6          48
    10   13      11.5        20     0.00355556           -1           4          32
     9   13   6.57143        22     0.00622222           -1           7          56
     6   13      18.6        56     0.00888889           -1          10          80
     0   13   15.2857        30     0.00622222           -1           7          56
    15   13       8.5        19     0.00533333           -1           6          48
     8   13     10.75        17     0.00355556           -1           4          32
    14   13         6        15          0.008           -1           9          72
     7   13      20.6        50     0.00444444           -1           5          40
    11   13   11.5714        23     0.00622222           -1           7          56
     3   13        17        26     0.00355556           -1           4          32
% Aggregated average delay (cycles): 11.9615
% Aggregated average throughput (flits/cycle): 0.0924444
%  src  dst delay avg delay max     throughput       energy    received    received
%              cycles    cycles    flits/cycle        Joule     packets       flits
     9   14    12.125        21     0.00711111           -1           8          64
     7   14      13.6        36     0.00888889           -1          10          80
    15   14   5.14286        12     0.00622222           -1           7          56
    12   14   11.4286        29     0.00622222           -1           7          56
     4   14    13.625        31     0.00711111           -1           8          64
     8   14   14.8889        38          0.008           -1           9          72
     5   14    15.375        37     0.00711111           -1           8          64
     2   14   12.6667        23     0.00533333           -1           6          48
     6   14   9.83333        20     0.00533333           -1           6          48
     0   14        14        26     0.00622222           -1           7          56
     3   14   12.6667        18     0.00266667           -1           3          24
    13   14   14.3333        22     0.00266667           -1           3          24
    11   14      8.25        13     0.00355556           -1           4          32
